id,name,type,acidity,fizziness,intensity,sweetness,tannin,flavor1,flavor2,flavor3,flavor4,flavor5,average_rating,price_amount,price_currency,review_count,food_ids,food_names
1100147,Cornas 'Reynard',Cornas,3.6266646,,4.514768,1.5224485,3.538509,pepper,leather,smoke,blackberry,earthy,4.5,417.329072380511,USD,950,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
82036,Ode To E Grenache,Grenache,3.0235484,,3.5180645,2.214301,2.6781719,pepper,oak,chocolate,dark fruit,coffee,4.6,1343.2779517247698,USD,60,4; 8; 15; 19; 20,Beef; Lamb; Spicy food; Vegetarian; Poultry
1100144,Cornas 'Les Chaillot',Cornas,3.5234694,,4.6076674,1.5215336,3.3696153,pepper,smoke,blackberry,black olive,earthy,4.4,215.18530294620098,USD,1649,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
3254944,Nuits-Saint-Georges Premier Cru Clos des Grandes Vignes,Côte de Nuits Red,4.1700745,,3.1666827,2.0466688,2.5174155,oak,minerals,earthy,red fruit,dark fruit,4.5,1499.7763538674615,USD,302,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
11638,The Judge Chardonnay,Chardonnay,2.7131188,,4.7353263,2.4575815,,oak,butter,vanilla,honey,minerals,4.6,1030.2811474393866,USD,862,10; 12; 19; 20,"Pork; Rich fish (salmon, tuna etc); Vegetarian; Poultry"
2040317,Riserva Ferré Brunello di Montalcino,Brunello,3.9693232,,3.3769271,1.2885938,3.8230207,leather,plum,smoke,earthy,honey,4.4,503.4235990963877,USD,205,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1101360,Le Bourg Saumur Champigny,Cabernet Franc,3.9752448,,3.358164,1.9531306,3.5145442,leather,tobacco,pepper,red fruit,oak,4.5,554.2651742553661,USD,1349,8; 19; 20; 39,Lamb; Vegetarian; Poultry; Goat cheese
1182678,Chablis Grand Cru 'Blanchot',Chablis,4.002342,,2.9859552,1.7332046,,minerals,citrus,honey,lemon,stone,4.5,847.6996782729129,USD,766,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
1901672,Clos de Vougeot,Côte de Nuits Red,4.048839,,3.1679163,1.7607446,2.911389,strawberry,earthy,raspberry,oak,cherry,4.4,1167.2172493142416,USD,645,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
99224,Maya,Bordeaux Blend,3.8923917,,4.7536535,1.8771225,3.5367455,blackberry,chocolate,cassis,tobacco,leather,4.6,645.5559088386029,USD,1716,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
92263,Clos de la Roche Grand Cru,Côte de Nuits Red,4.082562,,3.0588992,1.8714542,2.665623,oak,strawberry,leather,cherry,red fruit,4.5,932.4696461002043,USD,1695,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1614239,Pomerol,Pomerol,3.3981128,,4.1949286,1.4819874,3.3825345,plum,leather,blackberry,oak,earthy,4.2,149.97763538674613,USD,5058,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
94591,Roennfeldt Road Shiraz,Shiraz,3.0199122,,4.8167415,2.2566197,3.311148,oak,chocolate,vanilla,plum,eucalyptus,4.5,319.5175710413287,USD,628,4; 8,Beef; Lamb
85906,Meursault Les Rougeots,Côte de Beaune White,3.1968927,,3.9549356,2.010549,,lemon,minerals,butter,citrus,pineapple,4.7,1897.543125980136,USD,1241,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
1138125,Mazy-Chambertin Grand Cru,Côte de Nuits Red,4.0199304,,3.1925235,1.9768976,2.6061404,strawberry,oak,earthy,red cherry,tobacco,4.4,1421.5271527961156,USD,636,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
99972,Clos de Vougeot Grand Cru,Côte de Nuits Red,4.244078,,2.9008646,1.9271181,2.6325793,earthy,leather,black cherry,black fruit,forest floor,4.6,5086.198069637478,USD,461,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1163376,Les Vignes de Mon Pere,White,4.818789,,2.8478503,1.6602314,,minerals,nutty,citrus,flint,lemon,4.4,1023.760380683441,USD,391,17; 20; 34; 35,Mature and hard cheese; Poultry; Mushrooms; Mild and soft cheese
9098333,Felix Morstein Spatburgunder,Spätburgunder,4.5056605,,1.0622641,1,2.1245282,morello cherry,raspberry,blueberry,rose petal,,4.6,775.9712439575126,USD,28,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
3891171,Clos Saint-Denis Grand Cru,Côte de Nuits Red,4.069627,,2.9699905,1.7614919,2.6574662,cherry,earthy,strawberry,raspberry,minerals,4.5,1369.3610187485517,USD,830,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1481229,Chambolle-Musigny Les Cabottes,Côte de Nuits Red,4.1285295,,2.7736514,1.4629503,2.5357933,cherry,red fruit,oak,strawberry,blackberry,4.4,697.7220428861668,USD,459,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1896439,Lancement Côte-Rôtie,Côte-Rotie,3.9311562,,4.2096243,1.7733525,3.8652601,smoke,blackberry,leather,tobacco,minerals,4.4,273.87220374971037,USD,193,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
2410111,Gaia & Rey Langhe,White,3.230254,,3.8378701,2.4848614,,oak,butter,vanilla,citrus,honey,4.5,489.05750669591134,USD,6359,5; 13; 17; 28; 41,Pasta; Shellfish; Mature and hard cheese; Lean fish; Cured Meat
83818,Clos des Goisses Champagne,Champagne,4.408621,4.3196588,4.152798,,,honey,apple,minerals,brioche,citrus,4.5,828.1373780050765,USD,4867,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
79262,Pauillac (Grand Cru Classé),Pauillac,4.1830378,,4.198264,1.6282587,4.229467,leather,tobacco,blackberry,cassis,cedar,4.4,254.30990348187387,USD,59607,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1101361,Les Poyeux Saumur Champigny,Cabernet Franc,3.9355907,,3.2497365,2.1858363,3.4746816,cherry,leather,red fruit,pepper,earthy,4.5,580.348241279148,USD,2172,8; 19; 20; 39,Lamb; Vegetarian; Poultry; Goat cheese
1296061,Clos de La Roche Grand Cru,Côte de Nuits Red,4.138755,,2.9265456,1.7697331,2.5376647,cherry,strawberry,earthy,raspberry,mushroom,4.5,1434.5686863080066,USD,2131,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1176121,Ben Ryé Passito di Pantelleria,N/A,,,,,,apricot,honey,peach,raisin,orange,4.5,70.09695683620589,USD,23026,N/A,N/A
3069,Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,3.37457,,4.735677,1.5231929,3.25037,oak,vanilla,blackberry,leather,cherry,4.5,236.7365405877317,USD,51651,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
1974097,Les Clos Chablís Grand Cru,Chablis,3.9921045,,3.1434646,1.617164,,minerals,citrus,lemon,apple,butter,4.5,476.01597318402037,USD,1889,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
1138262,Barolo Riserva Granbussia,Barolo,4.5597377,,3.7941182,1.7428367,4.3227077,leather,tar,tobacco,cherry,earthy,4.5,391.24600535672903,USD,1799,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1115658,Saint-Julien (Grand Cru Classé),Saint-Julien,4.215852,,3.8453271,1.7597911,3.915001,leather,oak,tobacco,cassis,cedar,4.3,515.1405737196933,USD,36005,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
5571323,La Piu Belle,N/A,,,,,,oak,chocolate,vanilla,plum,blackberry,4.5,79.65563276841577,USD,15448,N/A,N/A
1148846,Pessac-Léognan Blanc (Grand Cru Classé de Graves),White,2.8898778,,3.7882493,2.0400634,,honey,citrus,minerals,butter,oak,4.5,867.2619785407494,USD,1274,10; 19; 20; 27; 28,Pork; Vegetarian; Poultry; Appetizers and snacks; Lean fish
1756803,Meursault-Perrières Premier Cru,Côte de Beaune White,3.2073495,,3.6918216,1.9272411,,butter,minerals,oak,citrus,honey,4.5,815.0958444931855,USD,1039,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
79265,Saint-Julien (Grand Cru Classé),Saint-Julien,4.1577044,,3.7778475,1.6114484,3.85027,leather,tobacco,oak,blackberry,cedar,4.3,391.24600535672903,USD,34616,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1153702,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion,3.418604,,4.2197556,1.7133613,3.5813708,oak,blackberry,leather,tobacco,plum,4.3,189.10223592241906,USD,18655,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1157969,Bâtard-Montrachet Grand Cru,Côte de Beaune White,3.202799,,3.629549,1.8418286,,peach,minerals,oak,pineapple,honey,4.5,932.4696461002043,USD,794,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
4086,Almaviva,Bordeaux Blend,3.0418093,,4.5937295,1.8871965,3.528369,blackberry,oak,vanilla,chocolate,tobacco,4.6,163.0191688986371,USD,50038,4; 5; 9; 20,Beef; Pasta; Veal; Poultry
6020,Pavillon Rouge du Château Margaux,Margaux,4.0817,,3.6604812,1.6239274,3.7307549,oak,leather,tobacco,blackcurrant,cedar,4.4,195.62300267836451,USD,17416,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
10007,Cabernet Sauvignon Reserve,Cabernet Sauvignon,3.3631637,,4.656378,1.5854934,3.3425875,oak,blackberry,vanilla,cherry,tobacco,4.4,197.54596926567112,USD,8111,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
779441,Vosne-Romanée 1er Cru 'Aux Malconsorts',Côte de Nuits Red,4.238922,,3.033911,1.7641121,2.6180077,oak,red fruit,cherry,minerals,raspberry,4.5,1434.5686863080066,USD,741,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1160689,Amon-Ra Shiraz,Shiraz,3.0769827,,4.786077,2.2798693,3.26136,blackberry,vanilla,oak,chocolate,blackcurrant,4.4,111.51788587578208,USD,11160,4; 8,Beef; Lamb
5278,Relentless,Syrah,3.0474293,,4.4774933,1.6756883,3.6425514,blackberry,oak,pepper,vanilla,dark fruit,4.5,110.85303485107323,USD,7027,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1274818,Barolo Monprivato,Barolo,4.5363827,,3.5231137,1.599427,4.253117,cherry,leather,strawberry,tar,red cherry,4.4,241.26836996998293,USD,7512,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1978253,Côte-Rôtie Côte Brune,Côte-Rotie,3.9609063,,4.331064,1.6502628,4.2935605,pepper,leather,blackberry,smoke,earthy,4.5,743.3674101777852,USD,664,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1693891,Chambertin-Clos-de-Beze Grand Cru,Côte de Nuits Red,4.152932,,3.0425973,2.1358683,2.4962988,oak,leather,mushroom,strawberry,earthy,4.5,684.6805093742759,USD,654,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1195974,Châteauneuf-du-Pape Réserve des Deux Frères,Châteauneuf-du-Pape Red,3.1154568,,4.732313,1.9859848,2.9884758,blackberry,earthy,oak,cherry,dark fruit,4.5,163.0191688986371,USD,652,8; 10; 20,Lamb; Pork; Poultry
1383709,Richebourg Grand Cru,Côte de Nuits Red,4.059159,,3.1298516,2.0310564,2.5912516,oak,mushroom,red fruit,cherry,leather,4.5,1036.801914195332,USD,649,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1676355,Chambolle-Musigny Premier Cru Les Amoureuses,Côte de Nuits Red,4.0096536,,2.977734,1.8826501,2.5787568,raspberry,oak,red fruit,cherry,strawberry,4.5,1075.926514731005,USD,636,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
2480,Malbec Estrella,Malbec,2.5752475,,3.889602,1.8346266,2.3954024,oak,chocolate,tobacco,raisin,black cherry,4.5,143.38013898314838,USD,621,4; 8,Beef; Lamb
1521195,Select Shiraz,Syrah,3.142633,,4.3313923,2.0175273,2.931958,pepper,plum,tobacco,vanilla,oak,4.5,111.51788587578208,USD,589,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1240540,Vosne-Romanée 1er Cru 'Aux Brulées',Côte de Nuits Red,4.1368575,,2.9946954,2.0326068,2.6681,oak,cherry,raspberry,leather,earthy,4.5,1877.9808257122995,USD,554,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1982106,Bougainville Petite Sirah,N/A,,,,,,black fruit,vanilla,cherry,blackberry,oak,4.4,91.12604388706765,USD,1630,N/A,N/A
83912,Romanée-Conti Grand Cru,Côte de Nuits Red,4.1079073,,3.0395117,1.9590728,2.506385,raspberry,leather,cherry,strawberry,earthy,4.7,29539.073404433042,USD,9562,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1153863,Sauternes,Sauternes,4.3277383,,4.673127,4.86647,,honey,apricot,caramel,peach,pineapple,4.7,449.9329061602384,USD,47314,37; 38,Fruity desserts; Blue cheese
1174525,Brunello di Montalcino Riserva,Brunello,3.7844331,,3.0333562,1.8671846,3.5188942,leather,cherry,tobacco,oak,strawberry,4.7,1499.7763538674615,USD,5011,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
83911,La Tâche Grand Cru,Côte de Nuits Red,4.0610313,,3.041455,1.9431204,2.6158223,leather,strawberry,raspberry,earthy,cherry,4.7,6846.805093742759,USD,10627,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
83913,Richebourg Grand Cru,Côte de Nuits Red,4.0886106,,3.0320237,2.0237796,2.5994992,leather,strawberry,cherry,earthy,red fruit,4.7,6194.72841814821,USD,5850,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
88177,Chambertin Grand Cru,Côte de Nuits Red,4.1182327,,3.1535568,1.9042735,2.6724164,earthy,leather,cherry,raspberry,red fruit,4.7,2999.552707734923,USD,3648,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1518185,Ruchottes-Chambertin Grand Cru,Côte de Nuits Red,4.1623526,,3.0321858,1.8113681,2.6803281,red cherry,minerals,strawberry,raspberry,earthy,4.5,1297.6325844331514,USD,521,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
66104,Barbaresco,Barbaresco,4.654301,,3.6947768,1.6057016,4.0142446,leather,cherry,tobacco,oak,tar,4.5,208.6645361902555,USD,25936,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1101358,Saumur Champigny,Cabernet Franc,3.9816291,,3.2000482,1.9122403,3.5364237,leather,pepper,red fruit,earthy,raspberry,4.5,260.8306702378194,USD,3863,8; 19; 20; 39,Lamb; Vegetarian; Poultry; Goat cheese
1156988,Romanée-Saint-Vivant Grand Cru,Côte de Nuits Red,4.265028,,3.1778214,1.9468087,2.73287,oak,leather,red fruit,black cherry,blackcurrant,4.5,1075.926514731005,USD,488,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1611203,Chevalier-Montrachet Grand Cru,Côte de Beaune White,3.2044961,,3.7493577,2.3063738,,minerals,honey,peach,oak,butter,4.5,645.5559088386029,USD,487,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
1655677,Richebourg Grand Cru,Côte de Nuits Red,4.254619,,3.0104833,2.0300333,2.6265674,oak,leather,minerals,raspberry,smoke,4.5,1141.1341822904596,USD,467,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
71264,Folly Syrah,Syrah,2.3339264,,4.747968,1.92003,2.9945922,blackberry,chocolate,oak,vanilla,pepper,4.4,101.95920994357219,USD,10688,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1264,Bin 707 Cabernet Sauvignon,Cabernet Sauvignon,3.3813136,,3.9793012,1.7290899,3.5192547,oak,blackcurrant,vanilla,cassis,blackberry,4.5,371.6837050888926,USD,6436,4; 8; 20,Beef; Lamb; Poultry
1158778,Clos de Vougeot Grand Cru,Côte de Nuits Red,4.0944314,,3.1079962,1.856368,2.6056068,oak,earthy,forest floor,cherry,strawberry,4.5,867.2619785407494,USD,426,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
768733,Pomerol,Pomerol,3.4103694,,4.1444635,1.6623527,3.4638155,leather,plum,oak,chocolate,blackberry,4.4,228.22683645809195,USD,14301,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1107322,FAY Cabernet Sauvignon,Cabernet Sauvignon,3.3363328,,4.6305647,1.6259382,3.2617264,blackberry,oak,vanilla,cherry,chocolate,4.5,172.05616677977807,USD,11505,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
1340,Great Grandfather Rare Tawny,N/A,,,,,,caramel,toffee,walnut,nutty,maple syrup,4.5,222.54628275742883,USD,378,N/A,N/A
100676,Bonnes Mares Grand Cru,Côte de Nuits Red,3.9511483,,2.972849,1.9825655,2.5170376,leather,earthy,oak,smoke,raspberry,4.5,1238.945683629642,USD,371,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
2167518,Volnay Premier Cru,Côte de Beaune Red,3.9039588,,2.5003943,1.7165142,2.3451893,cherry,raspberry,oak,perfume,red fruit,4.5,312.99680428538323,USD,369,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
11639,Chardonnay,Chardonnay,2.7668893,,4.7778378,2.5221393,,oak,butter,vanilla,citrus,honey,4.5,254.30990348187387,USD,4319,10; 12; 19; 20,"Pork; Rich fish (salmon, tuna etc); Vegetarian; Poultry"
1267815,Richebourg,Côte de Nuits Red,4.1091475,,3.0919237,1.8607976,2.7652133,raspberry,cherry,oak,strawberry,red fruit,4.5,1010.71884717155,USD,353,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
75855,Châteauneuf-du-Pape Vieilles Vignes,Châteauneuf-du-Pape Red,3.061912,,4.699567,1.9998621,2.9835792,blackberry,leather,cherry,plum,black fruit,4.3,241.26836996998293,USD,6633,8; 10; 20,Lamb; Pork; Poultry
100715,Cabernet Sauvignon,Cabernet Sauvignon,3.3524268,,4.7893124,1.9047934,3.396291,oak,blackberry,vanilla,chocolate,blueberry,4.6,189.10223592241906,USD,3902,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
1660190,Savigny-lès-Beaune 1er Cru 'Les Narbantons',Côte de Beaune Red,3.948661,,2.6891632,2.1435704,2.1315343,cherry,strawberry,earthy,raspberry,leather,4.5,3390.7987130916517,USD,336,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1186041,Clos de Tart Grand Cru Monopole,Côte de Nuits Red,4.161309,,3.0944653,1.7963005,2.707815,oak,leather,raspberry,strawberry,red fruit,4.5,645.5559088386029,USD,5346,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
84732,Clos des Lambrays Grand Cru,Côte de Nuits Red,4.1811543,,2.9629574,1.7440448,2.6508834,raspberry,cherry,earthy,strawberry,oak,4.4,997.677313659659,USD,6871,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1179007,Côte-Rôtie,Côte-Rotie,3.9263172,,4.1574106,1.602783,4.0594654,pepper,smoke,leather,blackberry,earthy,4.4,567.3067077672571,USD,7761,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1100936,Brunate - Le Coste Barolo,Barolo,4.567282,,3.7059987,1.5224333,4.243343,leather,cherry,tobacco,tar,balsamic,4.5,606.43130830293,USD,2212,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1691400,Romanée-Saint-Vivant Grand Cru,Côte de Nuits Red,3.4841387,,2.9096794,2.1759412,2.4720159,raspberry,leather,oak,strawberry,wild strawberry,4.5,1297.6325844331514,USD,252,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1172486,Saint-Émilion Grand Cru,Saint-Émilion,3.3995154,,4.2097297,1.72984,3.4639735,leather,chocolate,oak,plum,coffee,4.6,228.22683645809195,USD,5762,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
11605,Malleolus de Valderramiro,Ribera Del Duero Red,3.692181,,4.0022593,1.8815459,3.585205,oak,vanilla,blackberry,tobacco,leather,4.5,192.76663129956617,USD,5470,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1535464,Bâtard-Montrachet Grand Cru,Côte de Beaune White,3.1168592,,3.8959749,1.6880866,,butter,oak,honey,minerals,citrus,4.5,684.6805093742759,USD,232,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
1752746,Vieilles Vignes Mazis-Chambertin Grand Cru,Côte de Nuits Red,4.120402,,3.1694856,1.612717,2.8136013,oak,raspberry,cherry,earthy,vanilla,4.5,1010.71884717155,USD,232,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
21929,Costasera Amarone della Valpolicella Classico,Amarone,2.2187965,,4.792911,3.2230415,2.2428706,cherry,chocolate,plum,oak,raisin,4.3,176.06070241052808,USD,99889,4; 8; 11; 38,"Beef; Lamb; Game (deer, venison); Blue cheese"
22224,Sauternes (Premier Grand Cru Classé),Sauternes,4.3397036,,4.7401376,4.8762374,,honey,apricot,peach,marmalade,pineapple,4.3,84.7699678272913,USD,17523,37; 38,Fruity desserts; Blue cheese
3331899,Piè Franco Barolo,Barolo,4.7252316,,3.494177,1.709074,4.468641,tar,balsamic,strawberry,perfume,leather,4.5,880.3035120526404,USD,214,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1726273,Chapelle-Chambertin Grand Cru,Côte de Nuits Red,4.219979,,2.9408526,1.9113008,2.6148617,oak,licorice,blackcurrant,blackberry,blueberry,4.5,2347.476032140374,USD,211,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
13563,Hill of Grace,Shiraz,3.081893,,4.4909067,2.1534226,3.0884569,blackberry,plum,leather,oak,pepper,4.6,965.0734798799317,USD,3873,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1240855,Nico Malbec,Malbec,2.79847,,4.0952516,2.1106403,2.9938805,oak,vanilla,plum,chocolate,black fruit,4.6,143.38013898314838,USD,3980,4; 8; 10,Beef; Lamb; Pork
5408508,Brunello di Montalcino,Brunello,3.7505364,,2.803564,2.081142,3.3985121,cherry,raspberry,earthy,tobacco,forest floor,4.5,1630.191688986371,USD,192,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1128906,La Reine Des Bois Châteauneuf-du-Pape,Châteauneuf-du-Pape Red,3.1177797,,4.6849074,1.7067391,3.0286574,leather,blackberry,oak,pepper,licorice,4.3,241.26836996998293,USD,3313,8; 10; 20,Lamb; Pork; Poultry
2330272,Puligny-Montrachet 1er Cru 'Les Referts',Côte de Beaune White,3.0888216,,3.6968858,2.006532,,citrus,minerals,butter,lemon,vanilla,4.5,1799.7316246409537,USD,189,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
100047,Chambolle-Musigny,Côte de Nuits Red,4.080414,,3.0370276,1.8945352,2.6033697,cherry,raspberry,strawberry,earthy,red fruit,4.3,586.8690080350935,USD,3700,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
2653222,CASK 23 Cabernet Sauvignon,Cabernet Sauvignon,3.3623927,,4.6625404,1.6222482,3.334734,oak,blackberry,vanilla,cherry,leather,4.6,315.43630576292645,USD,9946,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
1107911,La Barbarine Côte-Rôtie,Côte-Rotie,3.8176718,,4.016886,1.5354687,3.8393312,pepper,blackberry,leather,black fruit,cherry,4.4,326.0383377972742,USD,2158,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
2774263,Red,Cabernet Sauvignon,3.124902,,4.2975106,1.8404897,3.3097153,oak,blackberry,vanilla,leather,tobacco,4.6,228.22683645809195,USD,5206,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
